MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"EE2.2",458051,"BAY749","TWQM","TRIB","MDDNR","MDDNR","EE2.2",7/16/2019,09:40:00,12.1,,,6,"M ","ISM","M1","SPCOND",,20200.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458051,"BAY749","TWQM","TRIB","MDDNR","MDDNR","EE2.2",7/16/2019,09:40:00,12.1,,,7,"M ","ISM","M1","SPCOND",,20700.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458051,"BAY749","TWQM","TRIB","MDDNR","MDDNR","EE2.2",7/16/2019,09:40:00,12.1,,,8,"M ","ISM","M1","SPCOND",,21400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458051,"BAY749","TWQM","TRIB","MDDNR","MDDNR","EE2.2",7/16/2019,09:40:00,12.1,,,9,"M ","ISM","M1","SPCOND",,21400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458051,"BAY749","TWQM","TRIB","MDDNR","MDDNR","EE2.2",7/16/2019,09:40:00,12.1,,,10,"M ","ISM","M1","SPCOND",,21600.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458051,"BAY749","TWQM","TRIB","MDDNR","MDDNR","EE2.2",7/16/2019,09:40:00,12.1,,,0.5,"S ","ISM","M1","SPCOND",,15000.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,11.4,"B ","ISM","M1","SPCOND",,24700.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,1,"M ","ISM","M1","SPCOND",,23000.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,2,"M ","ISM","M1","SPCOND",,23000.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,3,"M ","ISM","M1","SPCOND",,23000.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,4,"M ","ISM","M1","SPCOND",,23000.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,5,"M ","ISM","M1","SPCOND",,23100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,6,"M ","ISM","M1","SPCOND",,23900.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,7,"M ","ISM","M1","SPCOND",,24200.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,8,"M ","ISM","M1","SPCOND",,24400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,9,"M ","ISM","M1","SPCOND",,24400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,10,"M ","ISM","M1","SPCOND",,24400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,11,"M ","ISM","M1","SPCOND",,24600.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",458816,"BAY753","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/18/2019,08:43:00,12.4,,,0.5,"S ","ISM","M1","SPCOND",,23000.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460245,"BAY754","TWQM","TRIB","MDDNR","MDDNR","EE2.2",10/15/2019,11:21:00,11.8,,,10.8,"B ","ISM","M1","SPCOND",,26500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460245,"BAY754","TWQM","TRIB","MDDNR","MDDNR","EE2.2",10/15/2019,11:21:00,11.8,,,1,"M ","ISM","M1","SPCOND",,25500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460245,"BAY754","TWQM","TRIB","MDDNR","MDDNR","EE2.2",10/15/2019,11:21:00,11.8,,,2,"M ","ISM","M1","SPCOND",,25500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460245,"BAY754","TWQM","TRIB","MDDNR","MDDNR","EE2.2",10/15/2019,11:21:00,11.8,,,3,"M ","ISM","M1","SPCOND",,25600.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460245,"BAY754","TWQM","TRIB","MDDNR","MDDNR","EE2.2",10/15/2019,11:21:00,11.8,,,4,"M ","ISM","M1","SPCOND",,25900.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460245,"BAY754","TWQM","TRIB","MDDNR","MDDNR","EE2.2",10/15/2019,11:21:00,11.8,,,5,"M ","ISM","M1","SPCOND",,26100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460245,"BAY754","TWQM","TRIB","MDDNR","MDDNR","EE2.2",10/15/2019,11:21:00,11.8,,,6,"M ","ISM","M1","SPCOND",,26300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460245,"BAY754","TWQM","TRIB","MDDNR","MDDNR","EE2.2",10/15/2019,11:21:00,11.8,,,7,"M ","ISM","M1","SPCOND",,26400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460245,"BAY754","TWQM","TRIB","MDDNR","MDDNR","EE2.2",10/15/2019,11:21:00,11.8,,,8,"M ","ISM","M1","SPCOND",,26400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460245,"BAY754","TWQM","TRIB","MDDNR","MDDNR","EE2.2",10/15/2019,11:21:00,11.8,,,9,"M ","ISM","M1","SPCOND",,26400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460245,"BAY754","TWQM","TRIB","MDDNR","MDDNR","EE2.2",10/15/2019,11:21:00,11.8,,,10,"M ","ISM","M1","SPCOND",,26400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460245,"BAY754","TWQM","TRIB","MDDNR","MDDNR","EE2.2",10/15/2019,11:21:00,11.8,,,0.5,"S ","ISM","M1","SPCOND",,25500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460753,"BAY756","TWQM","TRIB","MDDNR","MDDNR","EE2.2",11/11/2019,11:56:00,9.9,,,8.9,"B ","ISM","M1","SPCOND",,26000.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460753,"BAY756","TWQM","TRIB","MDDNR","MDDNR","EE2.2",11/11/2019,11:56:00,9.9,,,1,"M ","ISM","M1","SPCOND",,25800.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460753,"BAY756","TWQM","TRIB","MDDNR","MDDNR","EE2.2",11/11/2019,11:56:00,9.9,,,2,"M ","ISM","M1","SPCOND",,25800.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460753,"BAY756","TWQM","TRIB","MDDNR","MDDNR","EE2.2",11/11/2019,11:56:00,9.9,,,3,"M ","ISM","M1","SPCOND",,25800.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460753,"BAY756","TWQM","TRIB","MDDNR","MDDNR","EE2.2",11/11/2019,11:56:00,9.9,,,4,"M ","ISM","M1","SPCOND",,25800.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460753,"BAY756","TWQM","TRIB","MDDNR","MDDNR","EE2.2",11/11/2019,11:56:00,9.9,,,5,"M ","ISM","M1","SPCOND",,25800.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460753,"BAY756","TWQM","TRIB","MDDNR","MDDNR","EE2.2",11/11/2019,11:56:00,9.9,,,6,"M ","ISM","M1","SPCOND",,25900.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460753,"BAY756","TWQM","TRIB","MDDNR","MDDNR","EE2.2",11/11/2019,11:56:00,9.9,,,7,"M ","ISM","M1","SPCOND",,25900.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460753,"BAY756","TWQM","TRIB","MDDNR","MDDNR","EE2.2",11/11/2019,11:56:00,9.9,,,8,"M ","ISM","M1","SPCOND",,25900.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460753,"BAY756","TWQM","TRIB","MDDNR","MDDNR","EE2.2",11/11/2019,11:56:00,9.9,,,0.5,"S ","ISM","M1","SPCOND",,25800.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460860,"BAY758","TWQM","TRIB","MDDNR","MDDNR","EE2.2",12/9/2019,11:43:00,9.6,,,8.6,"B ","ISM","M1","SPCOND",,28100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460860,"BAY758","TWQM","TRIB","MDDNR","MDDNR","EE2.2",12/9/2019,11:43:00,9.6,,,1,"M ","ISM","M1","SPCOND",,25300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460860,"BAY758","TWQM","TRIB","MDDNR","MDDNR","EE2.2",12/9/2019,11:43:00,9.6,,,2,"M ","ISM","M1","SPCOND",,25300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460860,"BAY758","TWQM","TRIB","MDDNR","MDDNR","EE2.2",12/9/2019,11:43:00,9.6,,,3,"M ","ISM","M1","SPCOND",,25300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460860,"BAY758","TWQM","TRIB","MDDNR","MDDNR","EE2.2",12/9/2019,11:43:00,9.6,,,4,"M ","ISM","M1","SPCOND",,25300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460860,"BAY758","TWQM","TRIB","MDDNR","MDDNR","EE2.2",12/9/2019,11:43:00,9.6,,,5,"M ","ISM","M1","SPCOND",,25300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460860,"BAY758","TWQM","TRIB","MDDNR","MDDNR","EE2.2",12/9/2019,11:43:00,9.6,,,6,"M ","ISM","M1","SPCOND",,27100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460860,"BAY758","TWQM","TRIB","MDDNR","MDDNR","EE2.2",12/9/2019,11:43:00,9.6,,,7,"M ","ISM","M1","SPCOND",,27800.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460860,"BAY758","TWQM","TRIB","MDDNR","MDDNR","EE2.2",12/9/2019,11:43:00,9.6,,,8,"M ","ISM","M1","SPCOND",,28000.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",460860,"BAY758","TWQM","TRIB","MDDNR","MDDNR","EE2.2",12/9/2019,11:43:00,9.6,,,0.5,"S ","ISM","M1","SPCOND",,25300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461283,"BAY743","TWQM","TRIB","MDDNR","MDDNR","EE2.2",4/16/2019,10:00:00,10.5,,,9.5,"B ","ISM","M1","SPCOND",,13500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461283,"BAY743","TWQM","TRIB","MDDNR","MDDNR","EE2.2",4/16/2019,10:00:00,10.5,,,1,"M ","ISM","M1","SPCOND",,13400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461283,"BAY743","TWQM","TRIB","MDDNR","MDDNR","EE2.2",4/16/2019,10:00:00,10.5,,,2,"M ","ISM","M1","SPCOND",,13400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461283,"BAY743","TWQM","TRIB","MDDNR","MDDNR","EE2.2",4/16/2019,10:00:00,10.5,,,3,"M ","ISM","M1","SPCOND",,13400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461283,"BAY743","TWQM","TRIB","MDDNR","MDDNR","EE2.2",4/16/2019,10:00:00,10.5,,,4,"M ","ISM","M1","SPCOND",,13400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461283,"BAY743","TWQM","TRIB","MDDNR","MDDNR","EE2.2",4/16/2019,10:00:00,10.5,,,5,"M ","ISM","M1","SPCOND",,13400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461283,"BAY743","TWQM","TRIB","MDDNR","MDDNR","EE2.2",4/16/2019,10:00:00,10.5,,,6,"M ","ISM","M1","SPCOND",,13500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461283,"BAY743","TWQM","TRIB","MDDNR","MDDNR","EE2.2",4/16/2019,10:00:00,10.5,,,7,"M ","ISM","M1","SPCOND",,13500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461283,"BAY743","TWQM","TRIB","MDDNR","MDDNR","EE2.2",4/16/2019,10:00:00,10.5,,,8,"M ","ISM","M1","SPCOND",,13500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461283,"BAY743","TWQM","TRIB","MDDNR","MDDNR","EE2.2",4/16/2019,10:00:00,10.5,,,9,"M ","ISM","M1","SPCOND",,13500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461283,"BAY743","TWQM","TRIB","MDDNR","MDDNR","EE2.2",4/16/2019,10:00:00,10.5,,,0.5,"S ","ISM","M1","SPCOND",,13400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461435,"BAY750","TWQM","TRIB","MDDNR","MDDNR","EE2.2",8/15/2019,08:49:00,10.4,,,9.4,"B ","ISM","M1","SPCOND",,23900.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461435,"BAY750","TWQM","TRIB","MDDNR","MDDNR","EE2.2",8/15/2019,08:49:00,10.4,,,1,"M ","ISM","M1","SPCOND",,17400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461435,"BAY750","TWQM","TRIB","MDDNR","MDDNR","EE2.2",8/15/2019,08:49:00,10.4,,,2,"M ","ISM","M1","SPCOND",,17600.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461435,"BAY750","TWQM","TRIB","MDDNR","MDDNR","EE2.2",8/15/2019,08:49:00,10.4,,,3,"M ","ISM","M1","SPCOND",,18000.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461435,"BAY750","TWQM","TRIB","MDDNR","MDDNR","EE2.2",8/15/2019,08:49:00,10.4,,,4,"M ","ISM","M1","SPCOND",,18300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461435,"BAY750","TWQM","TRIB","MDDNR","MDDNR","EE2.2",8/15/2019,08:49:00,10.4,,,5,"M ","ISM","M1","SPCOND",,18300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461435,"BAY750","TWQM","TRIB","MDDNR","MDDNR","EE2.2",8/15/2019,08:49:00,10.4,,,6,"M ","ISM","M1","SPCOND",,19800.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461435,"BAY750","TWQM","TRIB","MDDNR","MDDNR","EE2.2",8/15/2019,08:49:00,10.4,,,7,"M ","ISM","M1","SPCOND",,20700.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461435,"BAY750","TWQM","TRIB","MDDNR","MDDNR","EE2.2",8/15/2019,08:49:00,10.4,,,8,"M ","ISM","M1","SPCOND",,21900.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461435,"BAY750","TWQM","TRIB","MDDNR","MDDNR","EE2.2",8/15/2019,08:49:00,10.4,,,9,"M ","ISM","M1","SPCOND",,23900.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",461435,"BAY750","TWQM","TRIB","MDDNR","MDDNR","EE2.2",8/15/2019,08:49:00,10.4,,,0.5,"S ","ISM","M1","SPCOND",,17300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484526,"BAY760","TWQM","TRIB","MDDNR","MDDNR","EE2.2",1/14/2020,10:00:00,11.5,,,10,"B ","ISM","M1","SPCOND",,30100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484526,"BAY760","TWQM","TRIB","MDDNR","MDDNR","EE2.2",1/14/2020,10:00:00,11.5,,,1,"M ","ISM","M1","SPCOND",,24200.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484526,"BAY760","TWQM","TRIB","MDDNR","MDDNR","EE2.2",1/14/2020,10:00:00,11.5,,,2,"M ","ISM","M1","SPCOND",,24300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484526,"BAY760","TWQM","TRIB","MDDNR","MDDNR","EE2.2",1/14/2020,10:00:00,11.5,,,3,"M ","ISM","M1","SPCOND",,24200.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484526,"BAY760","TWQM","TRIB","MDDNR","MDDNR","EE2.2",1/14/2020,10:00:00,11.5,,,4,"M ","ISM","M1","SPCOND",,24300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484526,"BAY760","TWQM","TRIB","MDDNR","MDDNR","EE2.2",1/14/2020,10:00:00,11.5,,,5,"M ","ISM","M1","SPCOND",,24700.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484526,"BAY760","TWQM","TRIB","MDDNR","MDDNR","EE2.2",1/14/2020,10:00:00,11.5,,,6,"M ","ISM","M1","SPCOND",,26100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484526,"BAY760","TWQM","TRIB","MDDNR","MDDNR","EE2.2",1/14/2020,10:00:00,11.5,,,7,"M ","ISM","M1","SPCOND",,28100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484526,"BAY760","TWQM","TRIB","MDDNR","MDDNR","EE2.2",1/14/2020,10:00:00,11.5,,,8,"M ","ISM","M1","SPCOND",,29500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484526,"BAY760","TWQM","TRIB","MDDNR","MDDNR","EE2.2",1/14/2020,10:00:00,11.5,,,9,"M ","ISM","M1","SPCOND",,29800.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484526,"BAY760","TWQM","TRIB","MDDNR","MDDNR","EE2.2",1/14/2020,10:00:00,11.5,,,0.5,"S ","ISM","M1","SPCOND",,24200.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484641,"BAY672","TWQM","TRIB","MDDNR","MDDNR","EE2.2",2/11/2020,09:47:00,12,,,11,"B ","ISM","M1","SPCOND",,30000.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484641,"BAY672","TWQM","TRIB","MDDNR","MDDNR","EE2.2",2/11/2020,09:47:00,12,,,1,"M ","ISM","M1","SPCOND",,24100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484641,"BAY672","TWQM","TRIB","MDDNR","MDDNR","EE2.2",2/11/2020,09:47:00,12,,,2,"M ","ISM","M1","SPCOND",,24200.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484641,"BAY672","TWQM","TRIB","MDDNR","MDDNR","EE2.2",2/11/2020,09:47:00,12,,,3,"M ","ISM","M1","SPCOND",,24200.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484641,"BAY672","TWQM","TRIB","MDDNR","MDDNR","EE2.2",2/11/2020,09:47:00,12,,,4,"M ","ISM","M1","SPCOND",,24400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484641,"BAY672","TWQM","TRIB","MDDNR","MDDNR","EE2.2",2/11/2020,09:47:00,12,,,5,"M ","ISM","M1","SPCOND",,24400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484641,"BAY672","TWQM","TRIB","MDDNR","MDDNR","EE2.2",2/11/2020,09:47:00,12,,,6,"M ","ISM","M1","SPCOND",,24500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484641,"BAY672","TWQM","TRIB","MDDNR","MDDNR","EE2.2",2/11/2020,09:47:00,12,,,7,"M ","ISM","M1","SPCOND",,24500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484641,"BAY672","TWQM","TRIB","MDDNR","MDDNR","EE2.2",2/11/2020,09:47:00,12,,,8,"M ","ISM","M1","SPCOND",,26000.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484641,"BAY672","TWQM","TRIB","MDDNR","MDDNR","EE2.2",2/11/2020,09:47:00,12,,,9,"M ","ISM","M1","SPCOND",,28300.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484641,"BAY672","TWQM","TRIB","MDDNR","MDDNR","EE2.2",2/11/2020,09:47:00,12,,,10,"M ","ISM","M1","SPCOND",,29900.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484641,"BAY672","TWQM","TRIB","MDDNR","MDDNR","EE2.2",2/11/2020,09:47:00,12,,,0.5,"S ","ISM","M1","SPCOND",,24100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484874,"BAY770","TWQM","TRIB","MDDNR","MDDNR","EE2.2",6/9/2020,09:31:00,12,,,11,"B ","ISM","M1","SPCOND",,22200.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484874,"BAY770","TWQM","TRIB","MDDNR","MDDNR","EE2.2",6/9/2020,09:31:00,12,,,1,"M ","ISM","M1","SPCOND",,18100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484874,"BAY770","TWQM","TRIB","MDDNR","MDDNR","EE2.2",6/9/2020,09:31:00,12,,,2,"M ","ISM","M1","SPCOND",,18100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484874,"BAY770","TWQM","TRIB","MDDNR","MDDNR","EE2.2",6/9/2020,09:31:00,12,,,3,"M ","ISM","M1","SPCOND",,18100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484874,"BAY770","TWQM","TRIB","MDDNR","MDDNR","EE2.2",6/9/2020,09:31:00,12,,,4,"M ","ISM","M1","SPCOND",,18100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484874,"BAY770","TWQM","TRIB","MDDNR","MDDNR","EE2.2",6/9/2020,09:31:00,12,,,5,"M ","ISM","M1","SPCOND",,19000.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484874,"BAY770","TWQM","TRIB","MDDNR","MDDNR","EE2.2",6/9/2020,09:31:00,12,,,6,"M ","ISM","M1","SPCOND",,21500.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484874,"BAY770","TWQM","TRIB","MDDNR","MDDNR","EE2.2",6/9/2020,09:31:00,12,,,7,"M ","ISM","M1","SPCOND",,22100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484874,"BAY770","TWQM","TRIB","MDDNR","MDDNR","EE2.2",6/9/2020,09:31:00,12,,,8,"M ","ISM","M1","SPCOND",,22200.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484874,"BAY770","TWQM","TRIB","MDDNR","MDDNR","EE2.2",6/9/2020,09:31:00,12,,,9,"M ","ISM","M1","SPCOND",,22200.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484874,"BAY770","TWQM","TRIB","MDDNR","MDDNR","EE2.2",6/9/2020,09:31:00,12,,,10,"M ","ISM","M1","SPCOND",,22200.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",484874,"BAY770","TWQM","TRIB","MDDNR","MDDNR","EE2.2",6/9/2020,09:31:00,12,,,0.5,"S ","ISM","M1","SPCOND",,18100.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",485128,"BAY776","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/15/2020,09:45:00,11.3,,,10.3,"B ","ISM","M1","SPCOND",,23800.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
"EE2.2",485128,"BAY776","TWQM","TRIB","MDDNR","MDDNR","EE2.2",9/15/2020,09:45:00,11.3,,,1,"M ","ISM","M1","SPCOND",,23400.00000,"UMHOS/CM","F01 ",,,,,,38.52609,-76.30408,"T3"
